,sex_1,education_1,education_3,education_4,education_6,marriage_1,marriage_2,marriage_3,pay_0_-2,pay_0_0,pay_0_1,pay_0_2,pay_0_3,pay_0_4,pay_0_7,pay_0_8,pay_2_-1,pay_2_3,pay_2_5,pay_3_-2,pay_3_-1,pay_3_2,pay_3_3,pay_3_4,pay_3_5,pay_3_6,pay_4_-2,pay_4_0,pay_4_2,pay_4_3,pay_4_4,pay_4_6,pay_5_-2,pay_5_-1,pay_5_0,pay_5_2,pay_5_4,pay_5_5,pay_5_6,pay_5_7,limit_bal,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,pay_amt2,pay_amt3,pay_amt4
1477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3216724348959645,1.7939400639703913,-0.6215181029490133,-0.618665479047899,0.17460073262477332,-0.33356631461043174,1.868134834938069,0.8157459691724264,-0.20567894838303405
1478,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-0.14310086481200923,-0.45998147546486434,-0.4248222989088705,-0.3890893283134622,-0.39209998925688555,-0.1394308288507898,-0.23635598844972502,-0.24378373271204454
1479,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-1.219234714135565,0.010291537604515205,0.025829617134070428,0.03305266312271094,0.09403867224957331,-0.216779523699256,-0.1878735772677397,-0.2751131286468498
1480,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0191774579010542,-0.8963945593384983,1.3338386694294082,1.3245215335850467,1.0917946206200688,1.2532924035342061,-0.060450878574939436,-0.05780233141081771,-0.06269115171172578
1481,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7201686598196805,-0.2507142497443648,0.1819126847832737,0.5744552820559649,-0.010494208537753607,-0.029271085610633636,-0.07064622499609051,-0.17826358496209344,-0.17256084991215864
1482,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03955496158113218,0.7178062146468354,-0.6640284346642796,-0.6058892649332795,-0.6665312862035775,-0.05464011568863926,-0.20998262608515525,1.718124246672609,-0.2089853379194062
1483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2495348695607738,1.6863266790380356,-0.5573379025427194,-0.5529397144582524,-0.5362777545258324,-0.553056500206611,-0.155573460684279,-0.2743635080185559,-0.24302488921189355
1484,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0982873810633185,0.5025794447821242,-0.6885946406044118,-0.6844595656381586,-0.6692961669439244,-0.6680381158312978,-0.216779523699256,-0.2743635080185559,-0.2809670642194431
1485,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03955496158113218,1.040646369443902,-0.6624486143465862,-0.6701119455094415,-0.6669460183146295,-0.6268411777745948,-0.21100216072727038,-0.1405443651624319,-0.11141974504285017
1486,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4141875039112334,-0.46594101960907597,-0.6793790220845337,-0.6649468022631034,-0.6610015247228835,-0.6680381158312978,-0.19638883085695383,-0.2743635080185559,-0.2809670642194431
1487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-1.434461484000276,-0.47612197304396514,-0.44859835512217305,-0.4708606762092234,-0.5391516090851386,-0.18279503562875238,-0.25033852725444034,-0.1844313303788063
1488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435537136523265,1.6863266790380356,-0.6885946406044118,-0.6844595656381586,-0.6692961669439244,-0.6680381158312978,-0.216779523699256,-0.2743635080185559,-0.2809670642194431
1489,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629400154137782,0.07212590505270194,-0.6885946406044118,-0.6844595656381586,-0.6692961669439244,-0.6658192502268074,-0.216779523699256,-0.26715601378932124,-0.2728365981463968
1490,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-0.03548747987965364,-0.4080580476900083,-0.3743733336562769,-0.3803799539813693,-0.37198227444284027,-0.216779523699256,-0.23592353879597094,-0.23489442313884723
1491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-0.46594101960907597,-0.4722382480963022,-0.44955486313075416,-0.6692961669439244,-0.6680381158312978,-0.216779523699256,-0.2743635080185559,-0.2809670642194431
1492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-1.219234714135565,-0.4658004803017016,-0.40681261954729997,-0.39912584540092166,-0.3790826443772092,-0.216779523699256,-0.25557597306101754,-0.2600446648581372
1493,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7201686598196805,-0.7887811744061427,-0.27208817901386395,-0.31364873951149735,-0.3100552123506445,-0.32047500754393904,-0.1488105475582488,-0.17826358496209344,-0.17256084991215864
1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0982873810633185,-1.5420748689326318,-0.5842211782821353,-0.6527854861540004,-0.35921479191401334,-0.36542922469091227,0.5308792138518231,-0.2263135464903247,-0.22676395706580088
1495,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1873162711650506,-0.35832763467672035,1.3725179368742682,1.6036852280895124,1.680990706388005,1.879604201494998,0.014314995180168474,0.03796124191494716,0.07677344299459574
1496,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629400154137782,-0.5735544045414316,-0.6731650621682731,-0.6792670935915752,-0.647840692398832,-0.6565591844374014,-0.1640355982138344,-0.2743635080185559,-0.23890545306821676
1497,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1704249463985092,0.6101928297144799,-0.6767591533910255,-0.5827281067254935,-0.6692961669439244,-0.6103624025519135,-0.216779523699256,-0.0870167080199823,-0.13423925315453356
1498,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0982873810633185,-1.219234714135565,-0.49875289909492293,-0.47416444775153455,-0.4640590695879699,-0.42990945915740003,-0.216779523699256,-0.20228856572620907,-0.2809670642194431
1499,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923062251548714,0.2873526749174131,-0.4583489944699145,-0.5814026599136025,-0.638619815129775,-0.6235424642425859,-0.14113005325431496,-0.12982922374163636,-0.21294216474162211
1500,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435537136523265,0.07212590505270194,-0.663014716627093,-0.6844595656381586,-0.6692961669439244,-0.6680381158312978,-0.216779523699256,-0.2743635080185559,-0.2809670642194431
1501,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2495348695607738,0.6101928297144799,-0.6084055943121582,-0.5910360620000268,-0.5633182881664256,-0.530912221473798,-0.18279503562875238,0.18215917646116914,-0.253865510642622
1502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-1.3268480990679206,-0.3227609157038794,-0.41469697841803305,-0.3835180936216631,-0.4263888590649421,-0.16240434278645022,-0.2263135464903247,-0.22676395706580088
1503,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923062251548714,1.3634865242409688,-0.6834602245719082,-0.6791304495903494,-0.6639046495002479,-0.662269065259623,-0.20352557335175958,-0.2556240230225457,-0.25982785242952267
1504,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,1.57871329410568,-0.4953167899039398,-0.4825407250266808,-0.4615845013253594,-0.423903729587913,-0.17599813801465167,-0.17826358496209344,-0.17256084991215864
1505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34204993857604254,-0.46594101960907597,-0.6688995473105009,-0.6640176230547674,-0.6486148590061291,-0.6459086295358479,-0.1659387295457826,-0.202480765572322,-0.19987921591759433
1506,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-1.219234714135565,-0.44908071527277993,-0.4275141857330203,-0.4021533898116016,-0.39153787663708134,-0.17599813801465167,-0.24750357952427468,-0.25213101121370546
1507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41767368282477013,-1.1116213292032093,-0.6119733551962825,-0.6815080552116797,-0.6159616174626317,-0.5667247123302712,-0.0856673687232531,0.054730678488299864,-0.139171735905515
1508,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6997911561396024,-0.35832763467672035,-0.5863276053723931,-0.25658620459957127,-0.5484155809759556,-0.4958541449228514,0.08408514918891236,0.29339483739902444,1.9647760713702624
1509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435537136523265,0.2873526749174131,-0.6057462301107077,-0.6095376597660105,-0.6556100072792069,-0.6533936028416618,-0.18313488050945742,-0.226794046105607,-0.2273059881373373
1510,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0982873810633185,-1.434461484000276,-0.5204096026166365,-0.4950163223386033,-0.4629392928881294,-0.44056001405895345,-0.16240434278645022,-0.2263135464903247,-0.22676395706580088
1511,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,1.1482597543762578,-0.4932893538295666,-0.45756220160259053,-0.4044205920186861,-0.45345901943972367,-0.11482605948774519,-0.034113700377399706,-0.009951528451231867
1512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948012021497817,0.7178062146468354,-0.3636124360855676,-0.31549343352804665,0.46805135000149745,-0.5894163112455252,2.579158294349145,-0.018977962496006865,1.5109334551728162
1513,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7201686598196805,2.2243936036998133,0.025102353082890726,0.07183765234682307,0.11146468091895059,0.18402106873033613,-0.14721327661893513,-0.17538058727039957,-0.1653518366607242
1514,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11517870582985977,2.4396203735645248,-0.6914909778535163,-0.6791304495903494,-0.6669460183146295,-0.6712924520512169,-0.21100216072727038,-0.2743635080185559,-0.22676395706580088
1515,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7201686598196805,1.4710999091733246,-0.07096388740218143,-0.029688840564003224,-0.010978062667314324,0.05044535934002078,-0.15900589397939988,-0.1968108701119907,-0.19424209277361554
1516,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923062251548714,1.1482597543762578,-0.32560459227572747,-0.15266844166729213,-0.29603726699708544,-0.2686423070230459,0.7687706303453483,1.0229854532436877,-0.2809670642194431
1517,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629400154137782,-0.8963945593384983,-0.6885946406044118,-0.6844595656381586,-0.6692961669439244,-0.6680381158312978,-0.216779523699256,-0.2743635080185559,-0.2809670642194431
1518,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654349924086886,-1.0040079442708538,-0.5731492708889674,-0.6709318095167968,-0.6692961669439244,-0.6680381158312978,-0.216779523699256,-0.2743635080185559,-0.22920309688771479
1519,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41767368282477013,-1.0040079442708538,-0.6462686212595431,-0.6748944855523472,-0.6596190843527101,-0.5101584318531321,-0.19299038204990346,0.23847373137225614,-0.1427491409776554
1520,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.173911125312046,-1.0040079442708538,-0.4820989599125718,-0.4558404871871445,-0.41979332893501514,-0.4002654146814098,-0.16240434278645022,-0.2431310330252056,-0.24405474824781276
1521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1873162711650506,-0.14310086481200923,0.2652218762029717,0.03695243883385678,-0.09059280358560491,-0.1572404612402702,-0.18279503562875238,-0.17826358496209344,-0.22676395706580088
1522,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5689211713222253,0.9330329845115466,-0.13501243611533423,-0.08910165229701436,-0.05271393744285162,0.0064674430590232704,-0.14541209875119843,-0.17826358496209344,-0.17256084991215864
1523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7201686598196805,1.7939400639703913,-0.0476088770389475,0.7076421900508267,-0.38624150115090483,-0.3673818264228637,-0.08118141629794663,-0.23352104071955937,-0.23760457849652933
1524,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0779098773832403,0.2873526749174131,-0.6854086696303968,-0.6844595656381586,-0.6369055890707598,-0.6338232082100576,-0.13715386815006606,-0.16322394700375706,0.16864770962001935
1525,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873162711650506,0.1797392899850575,-0.6198592916154353,-0.5905168147953684,-0.5983908003577267,-0.44619593269435875,-0.04247308438564303,0.5738624628393103,-0.11857455518713095
1526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-0.8963945593384983,-0.05912840018879512,-0.22720774433600782,-0.2597067340689264,-0.2060702969764198,-0.1488105475582488,-0.17826358496209344,-0.2809670642194431
1527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.456028598626878,-0.5735544045414316,-0.11172325159867086,-0.06927460771913967,0.01201192068867061,0.3103928611247397,-0.04549770382391785,0.5715080147244269,0.26106400731697943
1528,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9470398925658633,-1.219234714135565,-0.10059868352824658,-0.02795346174843459,-0.015318925429659043,0.06116987642839051,-0.20318572847105454,-0.1302136234338622,-0.2808586580051359
1529,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0779098773832403,-0.7887811744061427,0.2674862853249989,-0.589901916789852,-0.5628482584405666,-0.5245514734075925,-0.18279503562875238,-0.17826358496209344,-0.17256084991215864
1530,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34204993857604254,-0.6811677894737871,-0.6783258085394048,-0.6844595656381586,-0.6639046495002479,-0.6600501996551328,-0.20352557335175958,-0.24841652879331105,-0.2516973863564763
